Instance,Income
158509,574907.1025
160258,75161.63415
164698,46110.28626
165213,21641.54467
166015,80842.7039
167924,69596.56166
173079,215469.1887
180172,45080.84818
118469,24585.41824
133323,57727.56723
147519,50786.26245
130549,23514.93243
112341,1392356.851
114773,33783.02908
121702,146915.8588
125519,17855.54137
129923,245909.8293
146253,37547.60672
152899,46803.69375
162081,24721.19186
167862,70415.99276
172396,119928.1285
123618,156211.3292
142686,21279.10016
143823,88416.64739
162099,230039.7726
175725,43194.85986
179249,276344.4378
117906,36803.85143
124888,16615.791
127143,36663.56495
137692,255348.204
145046,50473.39356
147680,25678.88931
147796,94207.38216
148339,28843.24151
163143,43987.79293
115825,35089.74383
116842,19712.14793
120606,442894.0254
129410,27516.09737
131674,55171.60942
134415,26178.34085
135889,38313.97873
147931,33533.33276
154589,31473.29139
157801,62869.20782
158602,54190.70055
167335,53772.1319
172175,40170.73846
172863,30041.46209
175998,132651.2217
179162,37948.2232
181287,61193.95665
174735,62612.15611
113536,23945.27978
116800,15267.41101
117201,76006.49228
138950,235785.1175
141254,299916.5917
142495,258335.2274
142587,369902.0843
158836,443362.0302
161243,43454.89757
162576,249559.9718
164305,14019.54768
169977,87731.98472
171671,267469.284
177523,34950.53373
184281,1308856.979
119785,28185.3778
140293,126724.5783
143646,326397.728
153116,34222.53331
156461,65153.27971
159716,31114.37277
164299,49851.18101
114561,29209.33589
133655,23706.66171
143037,72534.26358
145447,117314.492
163296,35907.20105
164238,20528.98042
172752,28577.51045
174619,40527.05453
175134,86309.14045
113484,82578.60164
129464,68602.01971
132225,20046.26361
140810,21180.42101
142702,63392.20998
159558,39994.77757
162916,467601.6183
164673,560727.6331
169630,204221.2473
171510,35976.8589
178791,65209.64244
182765,55828.76327
112769,137357.0931
156044,205405.8298
157166,59485.36518
165510,306028.5003
166306,23105.70227
175898,107983.024
184649,31786.67633
116022,126866.6145
124310,141838.7673
130629,370059.7194
132719,155434.9288
134566,22936.45482
136254,160108.7681
142798,40442.94289
151072,273370.0749
156389,28090.69309
158022,12013.65601
171321,37018.60305
173200,177905.628
183027,1113409.503
184327,538974.7661
114516,101655.9377
115798,76950.06867
131617,1590538.526
133642,48466.82838
134276,99409.23021
159098,27423.59123
176369,698491.6076
126836,308984.7433
129010,191814.1685
130482,413205.1026
131654,15895.0636
146514,49494.95237
152528,40258.87475
160301,59932.74023
161191,420109.8656
164796,23126.77168
174825,195415.2047
175157,18552.90972
178717,346929.9073
112576,82434.1938
114984,44251.64566
119448,38997.75031
120453,59266.28377
123951,67682.08299
132940,225466.8533
140006,297745.6723
146007,143742.8125
165009,147974.5316
166155,144373.9905
115163,51280.14109
120514,120565.4287
123113,89548.88422
127089,76388.09346
128536,28904.89127
137935,65092.77911
154250,60315.7829
157699,724632.8193
160345,360784.7492
166660,222708.1029
181621,104384.4811
129544,180657.5015
140099,138155.0167
157575,92930.43299
174307,31936.85082
176340,17780.2687
178634,95272.5057
127967,130033.0823
144005,36291.51684
151114,170530.5121
164603,154482.6936
164645,96188.65337
176978,380495.3979
125256,109294.4186
126798,74815.30757
141418,229118.6077
144335,148778.8148
172785,29784.889
173251,730098.1614
174535,70186.55905
175087,60456.33501
114248,20108.30804
115415,72197.89193
122395,96023.08137
127573,11489.05123
135590,32231.53619
162976,23311.01448
176579,139360.8497
126791,56727.11948
146264,30600.47834
151614,200691.5002
164893,57177.28531
168547,62277.5902
179821,78320.44512
182507,274902.323
183933,76120.31638
125981,56271.75819
157075,33659.01458
137325,289007.5359
144568,18679.388
167461,170343.5349
113198,135858.7791
113489,27557.96476
127602,304696.3702
133044,62327.7839
165144,90739.77742
180494,25245.38834
184242,51289.72446
119970,217987.002
132947,82245.36871
163287,40467.75819
164592,269296.9137
133875,44356.75232
145455,104689.6233
140490,26260.57022
126127,40650.23231
165775,50112.4246
113777,202903.4862
116299,249519.0576
119610,114568.2824
144344,368324.7503
117292,58174.27801
126231,74108.82078
144612,539800.4849
151988,191803.864
152422,61126.1031
165905,197515.731
169547,97622.33851
169938,512304.5459
182907,49731.07701
127037,148730.6468
150491,42168.19232
154661,121197.6933
157391,152734.6534
115600,101279.7331
122564,108742.4707
128872,25890.02609
129482,112618.9888
145609,399626.2372
146004,593626.7447
150061,650721.9898
160915,26116.00145
177708,190241.5329
122391,204378.5205
126453,128152.0629
128438,25824.90483
139774,96161.7138
155236,424167.7926
174942,23545.376
177934,40658.43484
113286,62936.40698
181888,55183.40268
116134,133445.9723
118670,56933.3551
126957,65743.44928
137068,771522.7059
151692,19595.73639
152147,155403.871
152544,67487.85051
155495,51386.68147
169243,22837.21218
163026,113334.317
136098,30141.00838
136207,24255.61143
144905,210684.3552
147829,95892.64054
151948,141792.2163
176293,240474.5471
120573,26435.00597
125761,94241.78883
128307,41675.59535
140934,122266.8614
141025,65220.0284
162451,48400.94036
173312,52988.88126
177195,444719.5846
115702,148497.6954
149632,16358.13109
154990,155963.6626
167073,173383.2866
170081,129641.1412
183057,25395.45988
123799,306083.5868
127035,23919.37925
131359,314527.9731
140083,115053.4041
162255,31796.81311
167990,412775.1915
171721,145494.8064
114478,102879.3033
116608,176459.9766
124305,97130.34785
127419,831416.9942
144122,87168.92181
147452,15589.24284
149882,281095.36
150871,108514.3093
162174,30950.85227
162731,401778.021
171243,105919.0828
146864,38177.77375
162279,572384.2532
182125,238554.0482
182921,84608.36168
184394,115879.0018
152967,69313.97755
182894,63639.82734
121822,9684.478876
146663,8399.703862
152574,120939.3762
157685,232878.1492
118454,120746.3133
121867,96312.28407
124877,532524.587
125373,295772.4767
127868,33108.37752
129768,131978.487
137642,117955.5489
149649,68216.32872
165772,30645.59868
173166,50883.28619
180305,32130.22398
181727,45518.13251
121284,279236.6114
125533,32274.65358
126234,199960.9673
134060,62271.44383
140598,443499.671
159063,117369.6473
160142,121014.8143
174998,64725.54952
176856,228772.648
125680,23907.35422
126630,22792.80742
133525,51220.07396
162928,190356.5277
125676,3619.326582
183154,6682.567706
115370,27083.48884
124464,30218.57704
130485,170988.5085
134503,45526.15488
136175,57477.99479
140287,194737.6769
149229,351529.8535
153262,22773.23296
159838,170758.7934
172889,28455.943
129994,10442.55101
177521,270408.4601
116642,223988.3363
121031,529124.1844
135137,382502.7556
138445,19979.87379
148121,63971.03609
153354,44741.50878
162463,47177.56732
171280,90674.30414
174642,39425.9662
122327,43499.04702
149243,180989.8821
170181,13079.40086
128692,62872.73762
123794,44680.17986
141039,30685.23883
151786,63167.15735
162508,188778.9193
169332,137919.2663
181910,29220.60788
119410,311141.1111
122956,57540.71017
140015,38015.427
143754,182943.0076
146051,349667.0534
162845,21217.80221
171300,75860.79769
171610,21411.93302
178115,72210.30801
178162,341559.8576
181840,43970.27684
183980,275416.3402
179455,35980.58023
115658,27972.67499
119717,61985.09459
126997,83407.55537
149495,11415.68546
157284,23319.3856
167779,104972.3075
169559,21762.22782
176078,131690.3029
117339,17909.41723
123252,488075.9834
125798,27000.55584
154750,197852.8479
157204,91511.50187
160829,52126.51246
165190,115100.6232
166673,58708.9591
169236,99582.94588
183860,22720.75836
144712,40079.04841
156352,71224.23675
161228,94940.47968
163165,66054.17471
166305,253968.7698
181331,58155.94975
181380,77737.74718
128844,33256.68131
131089,74615.63434
172846,81388.15808
184298,201608.5842
133016,121712.4193
148645,20203.3343
167479,256515.0979
121704,54789.91726
129089,19863.14178
132563,38556.99574
139223,181897.7344
171694,322163.798
175198,29299.33661
182385,116231.402
126558,548194.6752
137523,209113.3269
160509,47163.63421
112473,89905.92346
125945,162408.897
131846,200149.3503
137335,77247.48199
174512,222725.6371
176678,397808.5415
177202,885715.3585
179833,422976.0128
112329,135813.1116
147419,35233.60783
152769,31074.25746
161342,123983.3953
167504,678359.8109
181238,73269.3575
116454,40603.3652
118744,225898.1533
128602,46392.55836
158581,66263.06015
163340,251033.8527
174113,61855.36505
177785,108430.0652
137972,38250.85468
156985,20474.70045
160667,194320.8669
169482,112512.6311
173768,71337.79779
149095,165068.1122
151022,293689.922
154385,1608870.026
184113,351879.1965
114776,76574.71038
118246,72050.77837
148311,311488.2444
150287,54376.62608
153633,44787.71614
158369,51968.84931
124605,54638.25114
131628,84798.68972
136508,133523.7613
141907,391969.1565
161200,84574.3583
117591,487908.0041
144735,58342.02305
144789,45997.24068
159449,246819.1747
166254,99767.17247
120048,213104.2789
131008,60133.47425
115687,78533.22037
153172,34412.73055
160983,219012.2841
165912,47059.18178
169424,112920.5093
125663,372160.8924
159403,75630.40272
165053,75665.46488
181246,31230.18172
131431,63382.01927
139723,185334.4342
143433,34857.25672
116171,64510.63631
117223,95271.8278
122880,96228.89175
128751,699038.0999
144030,52052.80417
153009,25266.14776
183065,246734.8926
130645,383478.1595
125665,13073.80952
132819,113690.3657
135871,97762.49554
140966,227753.0949
152166,61059.41575
121104,42414.63093
133012,31252.65143
133792,304265.238
140793,20237.00563
152247,467623.3848
154727,35902.0913
113829,113948.5744
131366,73451.69005
140563,106620.8227
160583,33952.48137
163112,473029.6505
174379,15227.20044
176964,53237.28487
148670,13995.1619
169710,36636.11122
120810,50926.48925
137918,155384.093
143415,33387.3194
154309,53871.57921
174540,42576.43839
114853,1155151.086
117062,39005.7084
120849,43286.34183
123606,54386.06752
124401,277528.4151
138413,50652.49655
138796,29051.61054
156000,138947.6607
163477,190159.623
182986,67890.17952
124550,97732.66346
136137,59575.324
159777,931484.9543
114748,170172.2218
153968,417495.8595
179195,167843.2442
128060,109165.7865
142163,30333.18994
161319,23784.93276
168593,59511.34663
169949,20739.02645
174867,18618.84787
118490,18402.48596
159936,211777.6021
165906,195922.2998
170571,58643.10358
182685,47962.05773
137751,273401.0097
145454,36061.23596
152787,40534.06657
156771,58354.22337
175213,15272.8514
176366,215073.1062
180424,91721.63871
122629,20437.9152
134052,54063.67886
163796,28786.77771
158871,132011.4155
163532,420531.3016
176878,101208.4804
139255,105646.5727
160698,29537.61013
164335,114873.264
130316,105855.9637
159601,70998.06511
169398,65108.0286
141508,305297.9854
157113,23834.16295
171387,25069.9618
130142,41871.47489
147461,413839.6318
165026,53654.94925
183520,48070.92066
119600,200338.572
160912,251714.1097
129094,42529.47148
166690,38755.81168
183832,57254.86184
144341,46322.94559
177357,136324.8967
118789,241442.8433
157293,358196.1986
164661,702190.9708
166321,27638.11168
172784,26391.47208
120548,14978.82154
132667,42292.22064
136176,31963.34691
146625,1343106.543
173773,195668.8916
162938,15983.46631
167254,36649.97829
181118,52995.00732
182020,29301.30668
132357,419805.9245
183276,49462.47905
122242,52071.26165
184879,32341.75762
144128,49257.37768
145627,78992.95654
120156,93561.3819
141543,110397.7144
153607,106976.253
183943,28187.4504
137250,58447.25811
140536,81361.05347
149965,62263.17304
154830,409333.1909
169229,21594.00557
180905,29336.04855
114222,80347.40446
144331,152208.7984
145735,228597.2726
175672,899351.4727
127493,21453.26892
136087,227231.7097
117302,45353.55109
136619,106492.7773
155876,21387.45698
121494,22363.76071
156266,120390.8437
166961,11787.28514
168353,182199.3111
182625,18079.47968
113707,49976.41162
117694,90795.41187
126546,623475.7189
139874,30899.51057
165887,78541.72195
127263,54306.62906
156606,136494.6491
136962,70046.83885
150848,56114.01565
122477,52987.67523
134419,120975.7607
149048,10814.59701
151574,175564.3731
160353,24495.17712
170099,8490.539519
130015,82884.52528
178751,79974.29505
165373,118195.6639
167613,232528.4404
116905,48002.22916
133184,139779.736
155515,17817.39367
145750,81931.21851
151343,19293.44355
154056,34351.42017
170048,134186.6492
176894,15761.43629
183946,23758.80595
167307,79062.34449
134718,91392.70001
174881,27120.53503
162502,121830.2803
168638,27197.20102
146083,101012.0536
141829,347415.5305
129071,21905.71562
137912,91977.73125
144212,112919.8434
150877,68780.06052
160819,39928.58822
171289,22160.82955
170968,1027828.403
139284,22752.60564
142066,8567.872491
146966,105812.7703
162347,31074.39396
164391,137167.9496
173478,32069.79075
156496,14863.19102
157779,26112.04866
176222,111612.6762
139467,35719.08157
176320,57036.67683
122231,48087.48349
137609,23858.20602
144090,72968.47622
134184,51766.00536
139415,100242.0094
146545,161269.3095
174870,75483.32573
122703,67540.07617
151846,43745.57698
160774,76730.66943
128553,23604.96359
141504,109157.9771
115626,20413.13105
118252,13744.87758
145173,31435.60422
181526,186041.8609
126930,37895.65966
113384,117009.4923
138928,97963.34291
154866,66784.36297
131618,26256.71402
134040,39084.79841
146672,33923.74472
152495,21856.25535
153037,6962.840023
175291,17027.94523
122381,112488.9096
171508,39997.25107
145611,105439.192
163630,92375.83863
181035,21154.96755
116910,111292.6881
167709,39462.51613
130810,46393.30723
138334,20447.93311
143220,8246.550024
156969,57126.34905
161799,26462.33069
163814,28197.90502
139013,238918.4087
119739,37381.16971
121572,35278.24369
131612,42423.62373
161766,60015.77885
136096,139231.6095
167671,232363.5404
183192,32958.72971
117047,4599.303324
151339,8954.121337
184130,10927.33844
113251,120199.1385
145559,210679.1239
117015,56645.51631
161737,18133.69775
184614,16767.22164
184929,8555.128101
159325,180142.5493
172248,100731.7771
185087,12046.35949
131068,198877.5504
176542,187268.9426
116288,68695.81774
135063,46553.55549
137662,38829.30386
182193,33088.69644
120804,49344.00267
172680,35338.39109
145994,101531.6937
156600,335095.0978
118323,58994.62185
133422,9013.243124
144706,46891.1142
155107,10217.68821
163019,16319.46327
173049,10597.28484
144826,6489.321165
155954,95084.1284
163672,94863.65856
149228,87008.32124
165211,155043.8988
137988,9381.344991
158596,88029.72175
159440,255250.9013
127027,22506.31865
131749,46296.0917
136859,79807.41256
164890,148364.1605
173275,30406.62473
115107,10864.8101
162586,15536.92413
184632,15932.97283
129097,259542.4369
141454,142992.2243
149460,220889.6197
172986,19336.58996
126400,199547.7851
168755,14781.14993
182436,182692.093
126461,110061.0159
170963,18222.15865
176087,244968.5007
181042,47962.1326
123361,233751.726
128002,44898.63281
140426,25503.68083
142731,20911.97855
117439,147763.4364
167947,80301.98695
167404,83072.54822
166797,64018.79271
169291,10118.54163
171273,85968.58015
121506,20896.10187
167288,77023.68446
114372,45732.52968
118426,474411.8222
146428,168547.449
156202,24022.76904
157644,15459.30596
180777,11611.83969
164949,49339.07587
181847,29647.6457
146488,488642.7716
153591,45473.999
122912,28725.21765
125361,989868.7962
184160,38624.96902
124607,80743.39366
143028,82476.85515
157503,83595.16722
160630,82140.04495
162591,7417.841792
164767,16890.68744
114164,14933.50789
119554,65424.9899
139327,392865.8105
121726,7767.512375
121312,10359.78963
142233,31735.77006
146749,17906.45604
152329,121576.3641
116562,56281.8309
129607,56330.69274
139358,16078.87904
142695,147575.5843
166600,34924.32053
173783,9675.18464
118785,3308.92103
136860,37460.04316
143250,37848.49348
168683,130532.7497
182491,29907.69141
139339,13051.4918
147355,32422.6706
161752,24591.21792
176910,125837.339
116604,208070.6631
146477,19165.84161
149887,18837.24323
165982,38965.65897
175426,15355.15258
177736,100129.6752
166250,127612.7372
138873,12340.81066
164066,35929.99485
171469,18434.81232
141716,85611.94913
134757,85369.58863
143137,98520.52952
177396,399404.1766
120383,13107.34115
121688,170872.4284
124441,42632.88165
127053,40716.73104
147876,8386.088742
166287,31252.57512
135853,4039.221748
153794,6300.495677
157777,40796.68638
178606,53795.97982
118239,27905.38103
133289,256885.1578
153293,41506.93939
154224,253661.8955
